"iNatID","species","long","lat","year","month","day","Nclicks","Rmean","Rvar","Rsd","Gmean","Gvar","Gsd","Bmean","Bvar","Bsd","state","county","elev","AnMnTmp","MnDayRange","Isotherm","TmpSeas","MxTmpWrmMo","MnTempCldMo","TmpAnnRng","MnTmpWetQt","MnTmpDryQt","MnTmpWrmQt","MnTmpCldQt","AnnPrcp","PrcpWetMo","PrcpDryMo","PrcpSeas","PrcpWetQt","PrcpDryQt","PrcpWrmQt","PrcpCldQt","landuse"
111865051,"Erysimum",-110.135475,38.13635,2022,4,7,15,250.066666666667,55.9238095238095,7.47822235051951,245.666666666667,166.809523809524,12.9154761356105,77.4666666666667,621.980952380952,24.939545953785,"Utah","Garfield","2050",9.98750019073486,13.4416666030884,34.3776626586914,929.002685546875,31.3999996185303,-7.69999980926514,39.0999984741211,21.1166667938232,13.8333330154419,21.783332824707,-1.01666653156281,284,34,12,27.9450950622559,95,46,77,67,"wild"
111868292,"Erysimum capitatum",-121.4598057,46.5373376,2010,8,13,16,247.375,70.5166666666667,8.39742023877968,239.375,391.983333333333,19.7985689718559,57.6875,641.295833333333,25.3238194854831,"Washington","Lewis","1766",2.73749995231628,8.82499980926514,34.2054252624512,587.282348632812,18.2999992370605,-7.5,25.7999992370605,-3.03333330154419,9.88333320617676,10.6166667938232,-3.66666674613953,2025,330,37,60.8615760803223,936,171,171,870,"wild"
111868763,"Erysimum asperum",-112.9727383333,37.201595,2022,4,17,13,247.769230769231,23.1923076923077,4.81583925108674,242.615384615385,37.7564102564103,6.14462450084708,15,76.6666666666667,8.75595035770913,"Utah","Washington","1549",12.5833330154419,15.1666669845581,40.5525856018066,820.466430664062,33.2000007629395,-4.19999980926514,37.4000015258789,4.44999980926514,15.7333326339722,23.0666656494141,3.08333325386047,395,51,11,32.6257781982422,140,60,81,120,"wild"
111872990,"Erysimum capitatum",-123.8286666667,42.379805,2022,4,15,15,251.933333333333,13.352380952381,3.65409098851971,183.066666666667,95.7809523809524,9.78677436037801,5,26,5.09901951359278,"Oregon","Josephine","362",11.9375,13.5083332061768,47.3976593017578,545.973388671875,29.7000007629395,1.20000004768372,28.5,6.05000019073486,18.6833343505859,19.033332824707,5.70000028610229,1593,290,8,80.0594482421875,816,50,64,767,"wild"
111885283,"Erysimum asperum",-109.992705,37.4275083333,2022,4,16,17,247.647058823529,65.8676470588235,8.11588855633341,223.176470588235,98.9044117647059,9.94506972146027,52.4117647058824,52.3823529411765,7.23756540151289,"Utah","San Juan","1824",10.8625001907349,14.6583337783813,36.5544471740723,930.095581054688,32.5999984741211,-7.5,40.0999984741211,17.5166664123535,15.0666666030884,22.6166667938232,-0.35000005364418,258,31,9,29.1441707611084,86,37,65,64,"wild"
111890523,"Erysimum capitatum",-123.7077783333,42.0952111667,2022,4,17,15,228.2,42.1714285714286,6.49395323138599,146.666666666667,37.6666666666667,6.13731754650732,1.8,3.6,1.89736659610103,"Oregon","Josephine","450",11.9541664123535,14.875,48.9309234619141,579.7587890625,30.8999996185303,0.5,30.3999996185303,5.65000009536743,19.1999988555908,19.466667175293,5.38333368301392,1605,297,7,82.9891586303711,842,46,60,793,"wild"
112004009,"Erysimum capitatum",-123.6881085923,42.0969883566,2022,4,17,16,252.625,10.3833333333333,3.22231800623919,213.4375,37.5958333333333,6.1315441230846,14.875,221.45,14.8811961884789,"Oregon","Josephine","428",12.0166664123535,15,49.0196075439453,581.187377929688,31.1000003814697,0.5,30.6000003814697,5.68333339691162,19.3166675567627,19.5166664123535,5.41666650772095,1579,294,7,83.5056610107422,833,44,58,784,"wild"
112053439,"Erysimum asperum",-112.951775,37.2664966667,2022,4,18,16,252.4375,6.52916666666667,2.555223408367,235,271.333333333333,16.4721988008078,44.9375,119.6625,10.9390356064874,"Utah","Washington","1511",12.0458335876465,15.3249998092651,40.1178016662598,835.582153320312,32.7999992370605,-5.40000009536743,38.2000007629395,3.76666665077209,15.5666666030884,22.6666660308838,2.14999985694885,391,56,11,34.8286056518555,142,61,78,115,"wild"
112055338,"Erysimum capitatum",-119.81836,46.83007,2022,4,17,15,252.8,10.1714285714286,3.18926771711447,241,28.7142857142857,5.35857123814602,58.4666666666667,1254.98095238095,35.4257103299419,"Washington","Grant","213",11.3249998092651,13.5,35.7142868041992,905.391662597656,32.5,-5.30000019073486,37.7999992370605,0.883333265781403,21.7999992370605,22.5833339691162,0.116666674613953,168,30,5,50.3723526000977,75,21,23,66,"wild"
112091012,"Erysimum asperum",-119.9050474,46.8387436,2022,4,19,15,253.466666666667,3.40952380952381,1.84648959096005,252.933333333333,4.63809523809524,2.15362374571215,44.9333333333333,1221.20952380952,34.945808386837,"Washington","Grant","161",11.6166667938232,13.0833330154419,35.7468147277832,873.08837890625,31.8999996185303,-4.69999980926514,36.5999984741211,1.58333337306976,22.4333324432373,22.4333324432373,0.76666671037674,169,29,5,48.2624740600586,74,22,22,65,"wild"
112104528,"Erysimum",-111.7554866667,34.9065083333,2022,4,19,15,236.333333333333,74.5238095238095,8.63271738931662,179.866666666667,248.695238095238,15.7700741309367,37.4,36.6857142857143,6.05687330936633,"Arizona","Coconino","1805",12.0375003814697,15.3249998092651,43.7857131958008,743.004089355469,31.2999992370605,-3.70000004768372,35,4.34999990463257,14.0833330154419,21.4833335876465,3.63333320617676,623,76,11,37.635669708252,201,75,152,182,"wild"
112159424,"Erysimum asperum",-113.045715332,37.3230359489,2022,4,19,13,244.692307692308,94.5641025641026,9.72440756879835,223.615384615385,344.589743589744,18.5631286045683,40.9230769230769,118.24358974359,10.8739868375674,"Utah","Washington","1870",9.74166679382324,15.3666667938232,41.3082427978516,805.52587890625,30.2000007629395,-7,37.2000007629395,1.64999997615814,12.6666660308838,20.0166664123535,0.36666664481163,418,55,13,30.1468944549561,139,67,90,117,"wild"
112217423,"Erysimum",-112.9806083333,37.2021166667,2022,4,20,15,254.066666666667,1.4952380952381,1.22279928657082,226.466666666667,12.6952380952381,3.56303776225261,21.0666666666667,37.6380952380952,6.13498942444852,"Utah","Washington","1234",14.7375001907349,15.5583333969116,39.8931617736816,868.507385253906,36,-3,39,6.19999980926514,18.3999996185303,25.75,4.5,391,59,10,38.8127861022949,152,60,76,120,"notWild"
112261915,"Erysimum asperum",-110.1286695,38.1219833333,2022,4,8,17,252.529411764706,11.7647058823529,3.42997170285018,240.294117647059,68.4705882352941,8.27469565816738,46.1764705882353,129.654411764706,11.3865891189902,"Utah","Garfield","2068",9.94999980926514,13.3833332061768,34.4931259155273,923.22802734375,31.2000007629395,-7.59999990463257,38.7999992370605,21.033332824707,13.7333335876465,21.7000007629395,-0.933333277702332,286,34,12,27.4101715087891,95,46,77,68,"wild"
112307180,"Erysimum capitatum",-112.9459936917,37.0529942475,2022,4,21,16,251.8125,14.1625,3.76330971353674,240.875,35.5833333333333,5.96517672272443,13.5625,920.395833333333,30.3380261937611,"Utah","Washington","1808",10.8583335876465,15.4166669845581,41.6666679382324,797.4072265625,31.3999996185303,-5.59999990463257,37,2.96666669845581,13.6499996185303,21.0499992370605,1.66666662693024,408,56,12,33.6300964355469,141,58,90,117,"wild"
112339370,"Erysimum",-112.9910490511,37.3258339919,2022,4,21,17,242.352941176471,218.242647058824,14.7730378412439,229.411764705882,843.507352941176,29.0431980494775,42.3529411764706,173.992647058824,13.1906272428124,"Utah","Washington","2148",8.14583301544189,14.9416666030884,41.3896598815918,782.215576171875,28.1000003814697,-8,36.0999984741211,0.216666772961617,10.6499996185303,18.1166667938232,-0.866666555404663,442,57,14,29.4295196533203,144,70,99,122,"wild"
112339581,"Erysimum",-112.9904552529,37.3167768164,2022,4,21,18,239.722222222222,278.447712418301,16.6867526025378,208.833333333333,438.382352941176,20.9375823088812,43.7222222222222,58.5653594771242,7.65280076031803,"Utah","Washington","2078",8.49583339691162,15.1083335876465,41.392692565918,788.999572753906,28.6000003814697,-7.90000009536743,36.5,0.51666659116745,11.1333332061768,18.5499992370605,-0.633333444595337,439,60,14,30.8100280761719,145,70,97,119,"wild"
112341075,"Erysimum asperum",-109.3040916667,38.2546366667,2022,4,19,15,244.066666666667,119.066666666667,10.9117673484485,223.666666666667,162.952380952381,12.7652802927465,45.4666666666667,64.552380952381,8.0344496359353,"Utah","San Juan","2033",9.21666622161865,15.033332824707,37.4896087646484,902.371459960938,30.7999992370605,-9.30000019073486,40.0999984741211,15.9666662216187,12.9499998092651,20.6333332061768,-1.55000007152557,347,39,14,25.032470703125,112,60,89,81,"wild"
112342880,"Erysimum asperum",-111.8489810174,37.4014676549,2022,4,21,16,251.8125,13.8958333333333,3.72771154105751,242.625,93.1833333333333,9.65315147158343,38.8125,55.0958333333333,7.4226567570738,"Utah","Kane","1777",10.3708333969116,16.0083332061768,40.6302871704102,853.576599121094,32,-7.40000009536743,39.4000015258789,20.4833335876465,14.0833330154419,21.2333335876465,0.199999883770943,254,38,10,32.8613739013672,88,38,73,60,"wild"
112343233,"Erysimum asperum",-119.7585583,46.8612377997,2022,4,21,15,254,3.28571428571429,1.81265393434993,250.666666666667,15.6666666666667,3.95811402901264,48.6,1564.68571428571,39.5561084320199,"Washington","Grant","263",11.3583335876465,13.7666664123535,36.6134719848633,893.109558105469,32.4000015258789,-5.19999980926514,37.6000022888184,0.999999940395355,21.6833343505859,22.466667175293,0.333333343267441,173,30,5,48.8121757507324,76,22,23,66,"wild"
112358127,"Erysimum capitatum",-123.5952421227,42.612943027,2022,4,17,15,249.8,34.6,5.8821764679411,191.266666666667,50.0666666666667,7.07578028677168,1.86666666666667,5.98095238095238,2.44559857314163,"Oregon","Josephine","309",11.8458337783813,13.3916664123535,47.1537551879883,556.304626464844,29.5,1.10000002384186,28.3999996185303,5.73333358764648,18.75,18.9333343505859,5.38333320617676,1141,203,8,77.3398666381836,578,43,54,538,"notWild"
112358804,"Erysimum",-119.9120444444,46.8111305556,2022,4,20,15,250.666666666667,17.952380952381,4.23702501200795,241.733333333333,137.638095238095,11.7319263225651,15.0666666666667,465.638095238095,21.5786490596167,"Washington","Grant","257",11.2916669845581,13.0166664123535,35.858585357666,862.351013183594,31.5,-4.80000019073486,36.2999992370605,1.41666662693024,21.3333339691162,22,0.616666615009308,168,30,5,50.050479888916,75,21,23,66,"wild"
112416388,"Erysimum",-119.8169194444,46.8303416667,2022,4,20,15,252.133333333333,7.6952380952381,2.77402921672395,246.066666666667,43.7809523809524,6.61671764404016,6.06666666666667,49.9238095238095,7.06567827768924,"Washington","Grant","213",11.3249998092651,13.5,35.7142868041992,905.391662597656,32.5,-5.30000019073486,37.7999992370605,0.883333265781403,21.7999992370605,22.5833339691162,0.116666674613953,168,30,5,50.3723526000977,75,21,23,66,"wild"
112443863,"Erysimum asperum",-112.95163,37.2660666667,2022,4,22,18,241.833333333333,115.558823529412,10.7498290000079,214.555555555556,252.261437908497,15.8827402518739,56.5555555555556,158.37908496732,12.5848752463948,"Utah","Washington","1511",12.0458335876465,15.3249998092651,40.1178016662598,835.582153320312,32.7999992370605,-5.40000009536743,38.2000007629395,3.76666665077209,15.5666666030884,22.6666660308838,2.14999985694885,391,56,11,34.8286056518555,142,61,78,115,"wild"
112531654,"Erysimum capitatum",-111.7334133333,35.0028388833,2022,4,22,15,248.6,16.1142857142857,4.0142602947848,195.733333333333,39.6380952380952,6.29587922677169,45.1333333333333,24.4095238095238,4.9405995394814,"Arizona","Coconino","1723",10.7083330154419,14.6999998092651,41.8803405761719,757.228271484375,29.7999992370605,-5.30000019073486,35.0999984741211,3.11666655540466,13.2666664123535,20.3333339691162,1.93333327770233,599,73,11,36.3346824645996,195,74,140,180,"wild"
112537973,"Erysimum asperum",-109.3823916667,38.4776333333,2022,4,21,15,249.666666666667,32.9523809523809,5.74041644415986,250.8,26.7428571428571,5.17134964422801,101.866666666667,163.266666666667,12.7775845396016,"Utah","San Juan","1800",10.4333333969116,14.9333333969116,36.4227638244629,941.25,32.5,-8.5,41,17.3333339691162,14.533332824707,22.25,-0.966666698455811,316,35,13,22.5167369842529,98,64,77,67,"wild"
112556989,"Erysimum asperum",-118.891683098,46.3711590678,2022,4,23,15,245.6,82.9714285714286,9.10886538331908,229.866666666667,125.266666666667,11.1922592297832,48.4,226.971428571429,15.0655709673224,"Washington","Franklin","238",11.7166662216187,13.4833335876465,37.4537010192871,844.396850585938,32.7000007629395,-3.29999995231628,36,1.98333334922791,21.5666675567627,22.3666667938232,1.48333334922791,226,31,7,41.2893486022949,89,27,30,80,"wild"
112588487,"Erysimum",-112.3721402522,39.6851098199,2022,4,23,16,251.5625,7.72916666666667,2.78013788626871,245.9375,82.0625,9.05883546599672,43.75,50.8666666666667,7.1320871185556,"Utah","Juab","1545",10.3999996185303,17.2000007629395,39.4495391845703,962.558166503906,34.4000015258789,-9.19999980926514,43.6000022888184,9.38333320617676,22.6166667938232,22.6166667938232,-1.16666662693024,264,29,17,17.8785495758057,77,56,56,56,"wild"
112598613,"Erysimum capitatum",-112.96122,37.2577883333,2022,4,23,15,246.733333333333,62.9238095238095,7.93245293234126,235.266666666667,189.066666666667,13.7501515143167,53.1333333333333,181.980952380952,13.4900315930302,"Utah","Washington","1553",11.8374996185303,15.2249994277954,40.1715049743652,829.721008300781,32.5,-5.40000009536743,37.9000015258789,3.58333325386047,15.25,22.3833332061768,2.03333330154419,393,53,11,33.2621765136719,141,61,79,118,"wild"
112598645,"Erysimum asperum",-118.8421633333,46.3878383333,2022,4,23,15,251.666666666667,10.6666666666667,3.2659863237109,246.733333333333,36.2095238095238,6.01743498589921,48.2666666666667,120.209523809524,10.9640103889737,"Washington","Franklin","311",11.3958330154419,13.4083337783813,37.2453689575195,844.685119628906,32.5,-3.5,36,1.70000004768372,21.2999992370605,22.1000003814697,1.21666669845581,229,33,7,44.3561935424805,93,26,30,84,"wild"
112607950,"Erysimum capitatum",-106.2539366667,35.8781616667,2022,4,22,16,249.8125,17.0958333333333,4.13471079198211,236.5625,43.8625,6.62287701833576,50.75,16.0666666666667,4.00832467081531,"New Mexico","Los Alamos","2070",10,16.5500011444092,41.5829124450684,848.89501953125,30.7000007629395,-9.10000038146973,39.8000030517578,19.8666667938232,-0.366666704416275,20.533332824707,-0.366666704416275,399,72,17,54.1972198486328,185,56,168,56,"notWild"
112611278,"Erysimum capitatum",-98.7313,34.7116883333,2022,4,23,15,252.8,3.45714285714286,1.85933936040274,239,23.8571428571429,4.88437742779393,23.6666666666667,44.2380952380952,6.65117247093287,"Oklahoma","Comanche","503",15.8958330154419,13.8249998092651,36.0026016235352,891.75634765625,34.9000015258789,-3.5,38.4000015258789,20.3833332061768,4.69999980926514,26.75,4.69999980926514,781,125,29,44.4353370666504,289,97,214,97,"wild"
112678734,"Erysimum asperum",-112.9624820678,37.2491710673,2022,4,12,17,253.176470588235,4.27941176470588,2.06867391454185,240.411764705882,77.0073529411765,8.77538335009796,1.52941176470588,6.01470588235294,2.45248973134506,"Utah","Washington","1537",12.0500001907349,15.1999998092651,40.2116394042969,829.172668457031,32.7000007629395,-5.09999990463257,37.7999992370605,3.83333325386047,15.4499998092651,22.6000003814697,2.29999995231628,393,54,11,33.5488739013672,141,62,79,116,"wild"
112678738,"Erysimum asperum",-112.9624820678,37.2491710673,2022,4,12,15,253.866666666667,2.6952380952381,1.64171803158706,237.866666666667,109.552380952381,10.466727327698,2.2,8.6,2.93257565972304,"Utah","Washington","1537",12.0500001907349,15.1999998092651,40.2116394042969,829.172668457031,32.7000007629395,-5.09999990463257,37.7999992370605,3.83333325386047,15.4499998092651,22.6000003814697,2.29999995231628,393,54,11,33.5488739013672,141,62,79,116,"wild"
112678772,"Erysimum asperum",-112.9624820678,37.2491710673,2022,4,13,18,252.777777777778,12.0653594771242,3.47352263230343,242.5,162.617647058824,12.7521624463784,13.2222222222222,112.065359477124,10.5860927389252,"Utah","Washington","1537",12.0500001907349,15.1999998092651,40.2116394042969,829.172668457031,32.7000007629395,-5.09999990463257,37.7999992370605,3.83333325386047,15.4499998092651,22.6000003814697,2.29999995231628,393,54,11,33.5488739013672,141,62,79,116,"wild"
112678811,"Erysimum",-112.9624820678,37.2491710673,2022,4,13,19,252.105263157895,17.9883040935673,4.24126208734703,223.368421052632,36.9122807017544,6.07554776968747,3.15789473684211,11.5847953216374,3.40364441762612,"Utah","Washington","1537",12.0500001907349,15.1999998092651,40.2116394042969,829.172668457031,32.7000007629395,-5.09999990463257,37.7999992370605,3.83333325386047,15.4499998092651,22.6000003814697,2.29999995231628,393,54,11,33.5488739013672,141,62,79,116,"wild"
112693374,"Erysimum asperum",-113.0369928781,37.6772488826,2022,4,23,15,248.266666666667,45.7809523809524,6.7661623082034,249.333333333333,33.3809523809524,5.77762515060923,61.8666666666667,208.12380952381,14.4264967862544,"Utah","Iron","2009",8.27916717529297,15.4416666030884,40.3176689147949,834.787536621094,29.2999992370605,-9,38.2999992370605,18.4833335876465,11.4333333969116,18.9833335876465,-1.46666657924652,364,43,14,24.2420806884766,105,67,89,87,"wild"
112740724,"Erysimum asperum",-118.8618916667,46.379295,2022,4,23,15,251.4,12.4,3.5213633723318,242.133333333333,45.2666666666667,6.72805073306278,57.9333333333333,145.495238095238,12.0621406928969,"Washington","Franklin","272",11.595832824707,13.4416666030884,37.1316757202148,849.747192382812,32.7999992370605,-3.40000009536743,36.2000007629395,1.83333325386047,21.533332824707,22.3500003814697,1.33333325386047,226,32,7,43.5768432617188,91,26,30,81,"wild"
112752963,"Erysimum",-112.9621883333,37.2578666667,2022,4,22,16,251.5625,12.6625,3.55844066973162,216,180.8,13.4461890511773,61,133.866666666667,11.5700763466222,"Utah","Washington","1553",11.8374996185303,15.2249994277954,40.1715049743652,829.721008300781,32.5,-5.40000009536743,37.9000015258789,3.58333325386047,15.25,22.3833332061768,2.03333330154419,393,53,11,33.2621765136719,141,61,79,118,"wild"
